t,u,v
2.328221173239228975e-02,-6.790871567429188245e-03,8.067274522947619486e-01
2.333648262221138525e-02,-6.779603615661882951e-03,8.085107527973096619e-01
2.339075351203048422e-02,-6.768346523530211108e-03,8.102894737903951761e-01
2.344502440184957973e-02,-6.757100339257547661e-03,8.120636318231853057e-01
2.349929529166867523e-02,-6.745865110567182341e-03,8.138332433706501057e-01
2.355356618148777073e-02,-6.734640884686005947e-03,8.155983248340222813e-01
2.360783707130686623e-02,-6.723427708348164548e-03,8.173588925412519357e-01
2.366210796112596521e-02,-6.712225627798698059e-03,8.191149627474604289e-01
2.371637885094506071e-02,-6.701034688797144999e-03,8.208665516353891300e-01
2.377064974076415621e-02,-6.689854936621122093e-03,8.226136753158469483e-01
2.382492063058325171e-02,-6.678686416069888263e-03,8.243563498281534230e-01
2.387919152040235068e-02,-6.667529171467872183e-03,8.260945911405800368e-01
2.393346241022144619e-02,-6.656383246668185101e-03,8.278284151507877553e-01
2.398773330004054169e-02,-6.645248685056098087e-03,8.295578376862620118e-01
2.404200418985963719e-02,-6.634125529552511481e-03,8.312828745047448065e-01
2.409627507967873269e-02,-6.623013822617381842e-03,8.330035412946638074e-01
2.415054596949783167e-02,-6.611913606253138481e-03,8.347198536755590093e-01
2.420481685931692717e-02,-6.600824922008071381e-03,8.364318271985052844e-01
2.425908774913602267e-02,-6.589747810979694823e-03,8.381394773465340453e-01
2.431335863895511817e-02,-6.578682313818087594e-03,8.398428195350507997e-01
2.436762952877421368e-02,-6.567628470729215857e-03,8.415418691122500405e-01
2.442190041859331265e-02,-6.556586321478220444e-03,8.432366413595276944e-01
2.447617130841240815e-02,-6.545555905392698090e-03,8.449271514918907933e-01
2.453044219823150365e-02,-6.534537261365942762e-03,8.466134146583641495e-01
2.458471308805059916e-02,-6.523530427860177450e-03,8.482954459423950322e-01
2.463898397786969813e-02,-6.512535442909757333e-03,8.499732603622544014e-01
2.469325486768879363e-02,-6.501552344124353865e-03,8.516468728714351455e-01
2.474752575750788913e-02,-6.490581168692110235e-03,8.533162983590497630e-01
2.480179664732698464e-02,-6.479621953382783822e-03,8.549815516502226043e-01
2.485606753714608014e-02,-6.468674734550864357e-03,8.566426475064816692e-01
2.491033842696517911e-02,-6.457739548138660864e-03,8.582996006261465194e-01
2.496460931678427461e-02,-6.446816429679386867e-03,8.599524256447146353e-01
2.501888020660337011e-02,-6.435905414300201362e-03,8.616011371352444437e-01
2.507315109642246562e-02,-6.425006536725246312e-03,8.632457496087361237e-01
2.512742198624156112e-02,-6.414119831278654663e-03,8.648862775145103043e-01
2.518169287606066009e-02,-6.403245331887541004e-03,8.665227352405830974e-01
2.523596376587975559e-02,-6.392383072084969683e-03,8.681551371140402429e-01
2.529023465569885110e-02,-6.381533085012900362e-03,8.697834974014073683e-01
2.534450554551794660e-02,-6.370695403425116234e-03,8.714078303090190269e-01
2.539877643533704557e-02,-6.359870059690134886e-03,8.730281499833842940e-01
2.545304732515614107e-02,-6.349057085794094016e-03,8.746444705115502538e-01
2.550731821497523658e-02,-6.338256513343613723e-03,8.762568059214640437e-01
2.556158910479433208e-02,-6.327468373568649260e-03,8.778651701823310116e-01
2.561585999461342758e-02,-6.316692697325318635e-03,8.794695772049715421e-01
2.567013088443252655e-02,-6.305929515098707659e-03,8.810700408421752172e-01
2.572440177425162205e-02,-6.295178857005661113e-03,8.826665748890527574e-01
2.577867266407071756e-02,-6.284440752797551370e-03,8.842591930833854086e-01
2.583294355388981306e-02,-6.273715231863027063e-03,8.858479091059731081e-01
2.588721444370890856e-02,-6.263002323230749610e-03,8.874327365809782098e-01
2.594148533352800753e-02,-6.252302055572097651e-03,8.890136890762698751e-01
2.599575622334710304e-02,-6.241614457203870613e-03,8.905907801037629135e-01
2.605002711316619854e-02,-6.230939556090953242e-03,8.921640231197577320e-01
2.610429800298529404e-02,-6.220277379848981880e-03,8.937334315252759565e-01
2.615856889280439301e-02,-6.209627955746975167e-03,8.952990186663941641e-01
2.621283978262348852e-02,-6.198991310709962149e-03,8.968607978345759513e-01
2.626711067244258402e-02,-6.188367471321575691e-03,8.984187822670016699e-01
2.632138156226167952e-02,-6.177756463826643285e-03,8.999729851468961650e-01
2.637565245208077502e-02,-6.167158314133750971e-03,9.015234196038540704e-01
2.642992334189987400e-02,-6.156573047817790779e-03,9.030700987141631053e-01
2.648419423171896950e-02,-6.146000690122497764e-03,9.046130355011250401e-01
2.653846512153806500e-02,-6.135441265962954943e-03,9.061522429353757735e-01
2.659273601135716050e-02,-6.124894799928095636e-03,9.076877339352018570e-01
2.664700690117625601e-02,-6.114361316283182385e-03,9.092195213668555764e-01
2.670127779099535498e-02,-6.103840838972267660e-03,9.107476180448683678e-01
2.675554868081445048e-02,-6.093333391620640686e-03,9.122720367323615687e-01
2.680981957063354598e-02,-6.082838997537254322e-03,9.137927901413556153e-01
2.686409046045264148e-02,-6.072357679717138058e-03,9.153098909330775745e-01
2.691836135027174046e-02,-6.061889460843791939e-03,9.168233517182655667e-01
2.697263224009083596e-02,-6.051434363291570070e-03,9.183331850574723010e-01
2.702690312990993146e-02,-6.040992409128035506e-03,9.198394034613666115e-01
2.708117401972902696e-02,-6.030563620116313403e-03,9.213420193910325517e-01
2.713544490954812247e-02,-6.020148017717416415e-03,9.228410452582664902e-01
2.718971579936722144e-02,-6.009745623092562286e-03,9.243364934258733179e-01
2.724398668918631694e-02,-5.999356457105472357e-03,9.258283762079596579e-01
2.729825757900541244e-02,-5.988980540324650124e-03,9.273167058702257437e-01
2.735252846882450795e-02,-5.978617893025652864e-03,9.288014946302556307e-01
2.740679935864360345e-02,-5.968268535193341565e-03,9.302827546578050777e-01
2.746107024846270242e-02,-5.957932486524115251e-03,9.317604980750877619e-01
2.751534113828179792e-02,-5.947609766428134902e-03,9.332347369570599405e-01
2.756961202810089342e-02,-5.937300394031527415e-03,9.347054833317031131e-01
2.762388291791998893e-02,-5.927004388178574827e-03,9.361727491803050194e-01
2.767815380773908790e-02,-5.916721767433893130e-03,9.376365464377387493e-01
2.773242469755818340e-02,-5.906452550084590261e-03,9.390968869927397433e-01
2.778669558737727890e-02,-5.896196754142411962e-03,9.405537826881821273e-01
2.784096647719637441e-02,-5.885954397345877220e-03,9.420072453213520491e-01
2.789523736701546991e-02,-5.875725497162389427e-03,9.434572866442202388e-01
2.794950825683456888e-02,-5.865510070790340598e-03,9.449039183637124584e-01
2.800377914665366438e-02,-5.855308135161203451e-03,9.463471521419780652e-01
2.805805003647275989e-02,-5.845119706941599193e-03,9.477869995966573535e-01
2.811232092629185539e-02,-5.834944802535360978e-03,9.492234723011472308e-01
2.816659181611095436e-02,-5.824783438085575672e-03,9.506565817848646738e-01
2.822086270593004986e-02,-5.814635629476623893e-03,9.520863395335086299e-01
2.827513359574914537e-02,-5.804501392336186213e-03,9.535127569893216970e-01
2.832940448556824087e-02,-5.794380742037257177e-03,9.549358455513478061e-01
2.838367537538733637e-02,-5.784273693700130690e-03,9.563556165756903482e-01
2.843794626520643534e-02,-5.774180262194378473e-03,9.577720813757676366e-01
2.849221715502553084e-02,-5.764100462140814632e-03,9.591852512225669258e-01
2.854648804484462635e-02,-5.754034307913445494e-03,9.605951373448973207e-01
2.860075893466372185e-02,-5.743981813641402950e-03,9.620017509296405755e-01
2.865502982448281735e-02,-5.733942993210874341e-03,9.634051031220008943e-01
2.870930071430191632e-02,-5.723917860267009779e-03,9.648052050257523993e-01
2.876357160412101183e-02,-5.713906428215820808e-03,9.662020677034860450e-01
2.881784249394010733e-02,-5.703908710226064313e-03,9.675957021768544219e-01
2.887211338375920283e-02,-5.693924719231117752e-03,9.689861194268150069e-01
2.892638427357830180e-02,-5.683954467930835315e-03,9.703733303938724131e-01
2.898065516339739731e-02,-5.673997968793398870e-03,9.717573459783185319e-01
2.903492605321649281e-02,-5.664055234057147233e-03,9.731381770404718967e-01
2.908919694303558831e-02,-5.654126275732402826e-03,9.745158344009151596e-01
2.914346783285468381e-02,-5.644211105603281001e-03,9.758903288407309029e-01
2.919773872267378279e-02,-5.634309735229482870e-03,9.772616711017368951e-01
2.925200961249287829e-02,-5.624422175948090748e-03,9.786298718867185720e-01
2.930628050231197379e-02,-5.614548438875330630e-03,9.799949418596617390e-01
2.936055139213106929e-02,-5.604688534908339875e-03,9.813568916459827207e-01
2.941482228195016480e-02,-5.594842474726914941e-03,9.827157318327571778e-01
2.946909317176926377e-02,-5.585010268795250442e-03,9.840714729689480356e-01
2.952336406158835927e-02,-5.575191927363666068e-03,9.854241255656317477e-01
2.957763495140745477e-02,-5.565387460470316155e-03,9.867737000962235605e-01
2.963190584122655027e-02,-5.555596877942899255e-03,9.881202069967005563e-01
2.968617673104564925e-02,-5.545820189400343415e-03,9.894636566658245869e-01
2.974044762086474475e-02,-5.536057404254494073e-03,9.908040594653628741e-01
2.979471851068384025e-02,-5.526308531711774177e-03,9.921414257203076126e-01
2.984898940050293575e-02,-5.516573580774847795e-03,9.934757657190945723e-01
2.990326029032203126e-02,-5.506852560244265490e-03,9.948070897138200364e-01
2.995753118014113023e-02,-5.497145478720096706e-03,9.961354079204566281e-01
3.001180206996022573e-02,-5.487452344603561266e-03,9.974607305190675843e-01
3.006607295977932123e-02,-5.477773166098635731e-03,9.987830676540200292e-01
3.012034384959841674e-02,-5.468107951213659751e-03,1.000102429434197360e+00
3.017461473941751224e-02,-5.458456707762927677e-03,1.001418825933209522e+00
3.022888562923661121e-02,-5.448819443368269760e-03,1.002732267189602400e+00
3.028315651905570671e-02,-5.439196165460625544e-03,1.004042763207066757e+00
3.033742740887480221e-02,-5.429586881281601649e-03,1.005350323954644631e+00
3.039169829869389772e-02,-5.419991597885020010e-03,1.006654959366934943e+00
3.044596918851299669e-02,-5.410410322138462652e-03,1.007956679344299555e+00
3.050024007833209219e-02,-5.400843060724797376e-03,1.009255493753064448e+00
3.055451096815118769e-02,-5.391289820143697377e-03,1.010551412425723994e+00
3.060878185797028320e-02,-5.381750606713153057e-03,1.011844445161141248e+00
3.066305274778937870e-02,-5.372225426570967355e-03,1.013134601724747563e+00
3.071732363760847767e-02,-5.362714285676246743e-03,1.014421891848742208e+00
3.077159452742757317e-02,-5.353217189810880079e-03,1.015706325232288654e+00
3.082586541724666868e-02,-5.343734144581007914e-03,1.016987911541712863e+00
3.088013630706576418e-02,-5.334265155418483131e-03,1.018266660410696911e+00
3.093440719688485968e-02,-5.324810227582318575e-03,1.019542581440474383e+00
3.098867808670395865e-02,-5.315369366160128603e-03,1.020815684200022888e+00
3.104294897652305416e-02,-5.305942576069562835e-03,1.022085978226256131e+00
3.109721986634214966e-02,-5.296529862059719956e-03,1.023353473024215310e+00
3.115149075616124516e-02,-5.287131228712566716e-03,1.024618178067258745e+00
3.120576164598034413e-02,-5.277746680444336119e-03,1.025880102797249949e+00
3.126003253579943963e-02,-5.268376221506925611e-03,1.027139256624746588e+00
3.131430342561853514e-02,-5.259019855989272713e-03,1.028395648929185890e+00
3.136857431543763064e-02,-5.249677587818738465e-03,1.029649289059071160e+00
3.142284520525672614e-02,-5.240349420762468319e-03,1.030900186332155855e+00
3.147711609507582164e-02,-5.231035358428748686e-03,1.032148350035627216e+00
3.153138698489491715e-02,-5.221735404268359158e-03,1.033393789426288567e+00
3.158565787471401959e-02,-5.212449561575905645e-03,1.034636513730741170e+00
3.163992876453311509e-02,-5.203177833491156971e-03,1.035876532145563855e+00
3.169419965435221059e-02,-5.193920223000358938e-03,1.037113853837493993e+00
