t,u,v
2.471999999999999975e+00,-8.658912558397043394e-03,1.862471418901037623e+02
2.474000000000000199e+00,-9.546528510261116651e-03,1.866338052732858444e+02
2.475999999999999979e+00,-1.027971871414828584e-02,1.870068209463709934e+02
2.478000000000000203e+00,-1.080048190895461883e-02,1.873500368880250733e+02
2.479999999999999982e+00,-1.109497726216208610e-02,1.876556224369642507e+02
2.482000000000000206e+00,-1.118261882612146471e-02,1.879227064672702454e+02
2.483999999999999986e+00,-1.109902296287806206e-02,1.881544071122560524e+02
2.486000000000000210e+00,-1.088309949989838855e-02,1.883553722521027680e+02
2.487999999999999989e+00,-1.057029285232100914e-02,1.885303718279207033e+02
2.490000000000000213e+00,-1.019016200060730154e-02,1.886836878954507597e+02
2.491999999999999993e+00,-9.766206562738594804e-03,1.888189427442405872e+02
2.494000000000000217e+00,-9.316599152920938126e-03,1.889391221471483391e+02
2.495999999999999996e+00,-8.855152182280468312e-03,1.890466667799076959e+02
2.498000000000000220e+00,-8.392237276471876950e-03,1.891435752065001736e+02
2.500000000000000000e+00,-7.935564876786862717e-03,1.892314970304527719e+02
2.502000000000000224e+00,-7.490812323526955564e-03,1.893118104559602557e+02
2.504000000000000004e+00,-7.062118107841663592e-03,1.893856846982523052e+02
2.506000000000000227e+00,-6.652467347380941302e-03,1.894541297058397333e+02
2.508000000000000007e+00,-6.263992472980061711e-03,1.895180359926186213e+02
2.510000000000000231e+00,-5.898209464681462323e-03,1.895782071209901574e+02
2.512000000000000011e+00,-5.556206081814127687e-03,1.896353869831373231e+02
2.514000000000000234e+00,-5.238795211651525383e-03,1.896902836707068047e+02
2.516000000000000014e+00,-4.946643919145160724e-03,1.897435914614000581e+02
2.518000000000000238e+00,-4.680387001174213767e-03,1.897960122986552847e+02
2.520000000000000018e+00,-4.440732761803863234e-03,1.898482780993280699e+02
2.522000000000000242e+00,-4.228568267552969620e-03,1.899011752958293755e+02
2.524000000000000021e+00,-4.045071478566098118e-03,1.899555732099127283e+02
2.526000000000000245e+00,-3.891838369548754773e-03,1.900124581755733004e+02
2.528000000000000025e+00,-3.771034428664157487e-03,1.900729757859949416e+02
2.530000000000000249e+00,-3.685581630166562435e-03,1.901384842201012759e+02
2.532000000000000028e+00,-3.639393687350927359e-03,1.902106222250027656e+02
2.534000000000000252e+00,-3.637672886211950826e-03,1.902913957281878083e+02
2.536000000000000032e+00,-3.687277980890498689e-03,1.903832865317754681e+02
2.538000000000000256e+00,-3.797157187534921843e-03,1.904893834240935462e+02
2.540000000000000036e+00,-3.978797019949876015e-03,1.906135265638416740e+02
2.542000000000000259e+00,-4.246533320600534220e-03,1.907604323327535951e+02
2.544000000000000039e+00,-4.617346198705170844e-03,1.909357138278097636e+02
2.546000000000000263e+00,-5.109342172499625051e-03,1.911456130692450017e+02
2.548000000000000043e+00,-5.737538373502488846e-03,1.913961152686058540e+02
2.550000000000000266e+00,-6.505310849905716376e-03,1.916910278975661868e+02
2.552000000000000046e+00,-7.391574810880562930e-03,1.920289360797437439e+02
2.554000000000000270e+00,-8.339496343051122293e-03,1.924001867780861517e+02
2.556000000000000050e+00,-9.259367213405363811e-03,1.927866777367430018e+02
2.558000000000000274e+00,-1.005347346626324703e-02,1.931664990620940046e+02
2.560000000000000053e+00,-1.064978058347005804e-02,1.935210932750568134e+02
2.561999999999999833e+00,-1.101995880156542151e-02,1.938397966773007965e+02
2.564000000000000057e+00,-1.117407755312840173e-02,1.941196961034907815e+02
2.565999999999999837e+00,-1.114403069699904450e-02,1.943628851523548633e+02
2.568000000000000060e+00,-1.096865537290936041e-02,1.945737025780398142e+02
2.569999999999999840e+00,-1.068500692090008919e-02,1.947569769719835620e+02
2.572000000000000064e+00,-1.032473142051669977e-02,1.949171901854683426e+02
2.573999999999999844e+00,-9.913322678011616054e-03,1.950581913047973330e+02
2.576000000000000068e+00,-9.470650546032166259e-03,1.951831729585638016e+02
2.577999999999999847e+00,-9.011894221490093088e-03,1.952947486224118165e+02
2.580000000000000071e+00,-8.548494491823007899e-03,1.953950553076191454e+02
2.581999999999999851e+00,-8.088984509047023735e-03,1.954858511962634964e+02
2.584000000000000075e+00,-7.639667972459644220e-03,1.955685986152321902e+02
2.585999999999999854e+00,-7.205155961908136023e-03,1.956445313469450298e+02
2.588000000000000078e+00,-6.788786388267422332e-03,1.957147083288533622e+02
2.589999999999999858e+00,-6.392950889685176767e-03,1.957800565288670498e+02
2.592000000000000082e+00,-6.019350845963347685e-03,1.958414056546557731e+02
2.593999999999999861e+00,-5.669200231319421190e-03,1.958995169783592871e+02
2.596000000000000085e+00,-5.343389469489038396e-03,1.959551081785864994e+02
2.597999999999999865e+00,-5.042621645409504222e-03,1.960088758047734245e+02
2.600000000000000089e+00,-4.767530397639529668e-03,1.960615167791963245e+02
2.601999999999999869e+00,-4.518787502681420598e-03,1.961137502730479980e+02
2.604000000000000092e+00,-4.297207497309627443e-03,1.961663413259137485e+02
2.605999999999999872e+00,-4.103856623017241440e-03,1.962201277273692597e+02
2.608000000000000096e+00,-3.940173899152923931e-03,1.962760519546410762e+02
2.609999999999999876e+00,-3.808113223569038405e-03,1.963352003712058149e+02
2.612000000000000099e+00,-3.710316986989782833e-03,1.963988524345429596e+02
2.613999999999999879e+00,-3.650333479437324440e-03,1.964685432854859357e+02
2.616000000000000103e+00,-3.632891492896617690e-03,1.965461436133745678e+02
2.617999999999999883e+00,-3.664243703481653326e-03,1.966339606031599487e+02
2.620000000000000107e+00,-3.752580143401174333e-03,1.967348618174575279e+02
2.621999999999999886e+00,-3.908481866370284649e-03,1.968524171613417479e+02
2.624000000000000110e+00,-4.145306390648516651e-03,1.969910364466169597e+02
2.625999999999999890e+00,-4.479220850681872937e-03,1.971560396680649490e+02
2.628000000000000114e+00,-4.928252545382465905e-03,1.973535157958479829e+02
2.629999999999999893e+00,-5.509175461858102814e-03,1.975896921900293535e+02
2.632000000000000117e+00,-6.230570880261745818e-03,1.978694050036992564e+02
2.633999999999999897e+00,-7.081181630137056010e-03,1.981933896627876663e+02
2.636000000000000121e+00,-8.016949457602742801e-03,1.985550118229660654e+02
2.637999999999999901e+00,-8.957571599247527577e-03,1.989387547684834772e+02
2.640000000000000124e+00,-9.804187561930261668e-03,1.993232167661189465e+02
2.641999999999999904e+00,-1.047285848662821671e-02,1.996879730222179603e+02
2.644000000000000128e+00,-1.092002784357390920e-02,2.000194871502275475e+02
2.645999999999999908e+00,-1.114440421570127987e-02,2.003124659012866289e+02
2.648000000000000131e+00,-1.117242369134934313e-02,2.005676545730532325e+02
2.649999999999999911e+00,-1.104186613300692753e-02,2.007888836157480341e+02
2.652000000000000135e+00,-1.079100286440729320e-02,2.009809479563115531e+02
2.653999999999999915e+00,-1.045349558727414786e-02,2.011484989459906387e+02
2.656000000000000139e+00,-1.005689973839726109e-02,2.012956110612791463e+02
2.657999999999999918e+00,-9.622892242134488752e-03,2.014256932286283757e+02
2.660000000000000142e+00,-9.168129127070054687e-03,2.015415437097465201e+02
2.661999999999999922e+00,-8.705215634884159656e-03,2.016454492080920886e+02
2.664000000000000146e+00,-8.243585134405076800e-03,2.017392859851299249e+02
2.665999999999999925e+00,-7.790228920333075978e-03,2.018246081757794741e+02
2.668000000000000149e+00,-7.350278461482414802e-03,2.019027202521693880e+02
2.669999999999999929e+00,-6.927461697497510479e-03,2.019747350258926986e+02
2.672000000000000153e+00,-6.524458630177333400e-03,2.020416198727267840e+02
2.673999999999999932e+00,-6.143179140459853298e-03,2.021042339291522012e+02
2.676000000000000156e+00,-5.784982078577881326e-03,2.021633586774421474e+02
2.677999999999999936e+00,-5.450850918635175880e-03,2.022197239427849809e+02
2.680000000000000160e+00,-5.141538193501112020e-03,2.022740309964773076e+02
2.681999999999999940e+00,-4.857688636981335496e-03,2.023269742323043943e+02
2.684000000000000163e+00,-4.599949413035446869e-03,2.023792627667797603e+02
2.685999999999999943e+00,-4.369074934038663822e-03,2.024316433087433609e+02
2.688000000000000167e+00,-4.166033507240975327e-03,2.024849257529613453e+02
2.689999999999999947e+00,-3.992123374349992176e-03,2.025400131837721744e+02
2.692000000000000171e+00,-3.849106611974298636e-03,2.025979383391102999e+02
2.693999999999999950e+00,-3.739370797447652724e-03,2.026599090860456442e+02
2.696000000000000174e+00,-3.666130124764894679e-03,2.027273660672091751e+02
2.697999999999999954e+00,-3.633679166499902309e-03,2.028020562686962194e+02
2.700000000000000178e+00,-3.647712054996058492e-03,2.028861264688543429e+02
2.701999999999999957e+00,-3.715713383698766598e-03,2.029822394213969403e+02
2.704000000000000181e+00,-3.847405078929964483e-03,2.030937110110425294e+02
2.705999999999999961e+00,-4.055175189487151069e-03,2.032246536764259588e+02
2.708000000000000185e+00,-4.354279094537050893e-03,2.033800804617645781e+02
2.709999999999999964e+00,-4.762323615151000181e-03,2.035658587846235150e+02
2.712000000000000188e+00,-5.297056698130409892e-03,2.037882863104298679e+02
2.713999999999999968e+00,-5.970908669399446062e-03,2.040529137812264935e+02
2.716000000000000192e+00,-6.780868960313894168e-03,2.043622321851613037e+02
2.717999999999999972e+00,-7.695136945276789993e-03,2.047124239689053979e+02
2.720000000000000195e+00,-8.644878381604059053e-03,2.050909044972159165e+02
2.721999999999999975e+00,-9.534160414760238164e-03,2.054776145332022850e+02
2.724000000000000199e+00,-1.027020555811449659e-02,2.058509738112370258e+02
2.725999999999999979e+00,-1.079435983133148098e-02,2.061947150622079050e+02
2.728000000000000203e+00,-1.109216584092537899e-02,2.065008850568839307e+02
2.729999999999999982e+00,-1.118266712625028310e-02,2.067685297326920875e+02
2.732000000000000206e+00,-1.110134850466212852e-02,2.070007281642726582e+02
2.733999999999999986e+00,-1.088713415272751610e-02,2.072021181696553924e+02
2.736000000000000210e+00,-1.057554624771625366e-02,2.073774738701183367e+02
2.737999999999999989e+00,-1.019623684523049759e-02,2.075310866304954516e+02
2.740000000000000213e+00,-9.772792178165725860e-03,2.076665887446092142e+02
2.741999999999999993e+00,-9.323457695987831875e-03,2.077869749296213513e+02
2.744000000000000217e+00,-8.862104103645237346e-03,2.078946932648661061e+02
2.745999999999999996e+00,-8.399148473036327500e-03,2.079917482189617033e+02
2.748000000000000220e+00,-7.942336144735585857e-03,2.080797940148214877e+02
2.750000000000000000e+00,-7.497370989082382566e-03,2.081602124298429715e+02
2.752000000000000224e+00,-7.068411483331081026e-03,2.082341754174313166e+02
2.754000000000000004e+00,-6.658457633514185126e-03,2.083026949985950864e+02
2.756000000000000227e+00,-6.269652772169826034e-03,2.083666632226314164e+02
2.758000000000000007e+00,-5.903520630073644943e-03,2.084268847435933196e+02
2.760000000000000231e+00,-5.561154181835781252e-03,2.084841041655546690e+02
2.762000000000000011e+00,-5.243369434043990314e-03,2.085390299516370192e+02
2.764000000000000234e+00,-4.950834770769307197e-03,2.085923564284302643e+02
2.766000000000000014e+00,-4.684184681260235815e-03,2.086447852634521496e+02
2.768000000000000238e+00,-4.444125597836299721e-03,2.086970477503504071e+02
2.770000000000000018e+00,-4.231541105405223734e-03,2.087499293063746393e+02
2.772000000000000242e+00,-4.047603912128682792e-03,2.088042977755224854e+02
2.774000000000000021e+00,-3.893902680105878599e-03,2.088611374490125456e+02
2.776000000000000245e+00,-3.772593081424162852e-03,2.089215911701662094e+02
2.778000000000000025e+00,-3.686584148018091835e-03,2.089870134699002051e+02
2.780000000000000249e+00,-3.639772700635938042e-03,2.090590383004464456e+02
2.782000000000000028e+00,-3.637339170405314709e-03,2.091396653393973111e+02
2.784000000000000252e+00,-3.686114410993602316e-03,2.092313683373426727e+02
2.786000000000000032e+00,-3.795011918517520334e-03,2.093372259248610305e+02
2.788000000000000256e+00,-3.975477191093983349e-03,2.094610659545491558e+02
2.790000000000000036e+00,-4.241802851938349106e-03,2.096075910938084235e+02
2.792000000000000259e+00,-4.610935883117614660e-03,2.097824019223503740e+02
2.794000000000000039e+00,-5.100988163326960340e-03,2.099917355063547006e+02
2.796000000000000263e+00,-5.727073855080765802e-03,2.102415920494200634e+02
2.798000000000000043e+00,-6.492830757042547356e-03,2.105358318938943398e+02
2.800000000000000266e+00,-7.377641388764501380e-03,2.108731436288842644e+02
2.802000000000000046e+00,-8.325239205344956220e-03,2.112440102900856118e+02
2.804000000000000270e+00,-9.246276097957063789e-03,2.116304339412589002e+02
2.806000000000000050e+00,-1.004289911649575151e-02,2.120105087167335114e+02
2.808000000000000274e+00,-1.064249361469899249e-02,2.123655815623491776e+02
2.810000000000000053e+00,-1.101606494674931165e-02,2.126848610920719125e+02
2.812000000000000277e+00,-1.117322094742162486e-02,2.129653355400494377e+02
2.814000000000000057e+00,-1.114565205220373681e-02,2.132090458631891181e+02
2.815999999999999837e+00,-1.097217119458079003e-02,2.134203128236058262e+02
2.818000000000000060e+00,-1.068989708849536757e-02,2.136039656853751580e+02
2.819999999999999840e+00,-1.033056718797065003e-02,2.137644945594986154e+02
2.822000000000000064e+00,-9.919765432371477690e-03,2.139057585949581437e+02
2.823999999999999844e+00,-9.477439469331040006e-03,2.140309598198362266e+02
2.826000000000000068e+00,-9.018831588337267516e-03,2.141427196459505353e+02
2.827999999999999847e+00,-8.555432120151031453e-03,2.142431814766384264e+02
2.830000000000000071e+00,-8.095812426690100760e-03,2.143341085210180665e+02
2.831999999999999851e+00,-7.646305345237531213e-03,2.144169670075837359e+02
2.834000000000000075e+00,-7.211543975520871494e-03,2.144929937183438824e+02
2.835999999999999854e+00,-6.794882701639350271e-03,2.145632498721365096e+02
2.838000000000000078e+00,-6.398725306204977245e-03,2.146286641419095815e+02
2.839999999999999858e+00,-6.024781906966160915e-03,2.146900674686026207e+02
2.842000000000000082e+00,-5.674272494044609212e-03,2.147482219591777834e+02
2.843999999999999861e+00,-5.348091279883705751e-03,2.148038457758687230e+02
2.846000000000000085e+00,-5.046943252410658262e-03,2.148576356254004907e+02
2.847999999999999865e+00,-4.771462280526372716e-03,2.149102882655035671e+02
2.850000000000000089e+00,-4.522318797837652712e-03,2.149625223654928163e+02
2.851999999999999869e+00,-4.300324416182981641e-03,2.150151020889120161e+02
2.854000000000000092e+00,-4.106540749650196623e-03,2.150688639138251119e+02
2.855999999999999872e+00,-3.942400243555806150e-03,2.151247484795843263e+02
2.858000000000000096e+00,-3.809847886830356432e-03,2.151838396577703918e+02
2.859999999999999876e+00,-3.711514267521967645e-03,2.152474135865424500e+02
2.862000000000000099e+00,-3.650932224462988956e-03,2.153170010315161562e+02
2.863999999999999879e+00,-3.632810495727482273e-03,2.153944669621529897e+02
2.866000000000000103e+00,-3.663376016987018868e-03,2.154821111603449140e+02
2.867999999999999883e+00,-3.750786444658990929e-03,2.155827917683390638e+02
2.870000000000000107e+00,-3.905583734683031223e-03,2.157000670838251040e+02
2.871999999999999886e+00,-4.141082095762796053e-03,2.158383335130729108e+02
2.874000000000000110e+00,-4.473409945121881170e-03,2.160028976524236839e+02
2.875999999999999890e+00,-4.920582340445203012e-03,2.161998399131720419e+02
2.878000000000000114e+00,-5.499431658333002633e-03,2.164353940874854345e+02
2.879999999999999893e+00,-6.218737147163695515e-03,2.167144342983879994e+02
2.882000000000000117e+00,-7.067641191104255191e-03,2.170377821697620391e+02
2.883999999999999897e+00,-8.002644581539443067e-03,2.173989334370638176e+02
2.886000000000000121e+00,-8.943916209967222100e-03,2.177824955657153794e+02
2.887999999999999901e+00,-9.792640808256720258e-03,2.181671092397151313e+02
2.890000000000000124e+00,-1.046441670262562851e-02,2.185322822769913955e+02
2.891999999999999904e+00,-1.091500849769980533e-02,2.188643528146201902e+02
2.894000000000000128e+00,-1.114257717280765607e-02,2.191579150620023597e+02
2.895999999999999908e+00,-1.117327337126105928e-02,2.194136465800374935e+02
2.898000000000000131e+00,-1.104480338398995329e-02,2.196353499963937850e+02
2.899999999999999911e+00,-1.079548075602079250e-02,2.198278161397650479e+02
2.902000000000000135e+00,-1.045905363019242022e-02,2.199957029287376429e+02
2.903999999999999915e+00,-1.006316990394565299e-02,2.201430946926782610e+02
2.906000000000000139e+00,-9.629589027811344404e-03,2.202734101288048976e+02
2.907999999999999918e+00,-9.175035072970075950e-03,2.203894559619483573e+02
2.910000000000000142e+00,-8.712167182929811751e-03,2.204935257970908253e+02
2.911999999999999922e+00,-8.250460508506168855e-03,2.205875013583935242e+02
2.914000000000000146e+00,-7.796938314438072587e-03,2.206729410365269928e+02
2.915999999999999925e+00,-7.356756302760884825e-03,2.207511525856688479e+02
2.918000000000000149e+00,-6.933660610077836683e-03,2.208232513238802142e+02
2.919999999999999929e+00,-6.530344730483660098e-03,2.208902065135319788e+02
2.922000000000000153e+00,-6.148728348017882747e-03,2.209528786743410649e+02
2.923999999999999932e+00,-5.790177185779826069e-03,2.210120502517119405e+02
2.926000000000000156e+00,-5.455679214852942466e-03,2.210684516694363424e+02
2.927999999999999936e+00,-5.145989479233224403e-03,2.211227844650125576e+02
2.930000000000000160e+00,-4.861753492374850869e-03,2.211757429772920318e+02
2.931999999999999940e+00,-4.603617603213713307e-03,2.212280359380506241e+02
2.934000000000000163e+00,-4.372333842181303810e-03,2.212804093122319387e+02
2.935999999999999943e+00,-4.168866485925456361e-03,2.213336718389910232e+02
2.938000000000000167e+00,-3.994507896482905711e-03,2.213887249551585796e+02
2.939999999999999947e+00,-3.851012084955963283e-03,2.214465991449736748e+02
2.942000000000000171e+00,-3.740755879330010837e-03,2.215084992587750321e+02
2.943999999999999950e+00,-3.666939354071061669e-03,2.215758619505209879e+02
2.946000000000000174e+00,-3.633838702771572185e-03,2.216504289773015728e+02
2.947999999999999954e+00,-3.647124363177431990e-03,2.217343403234093273e+02
2.950000000000000178e+00,-3.714250873665023676e-03,2.218302500370656389e+02
2.951999999999999957e+00,-3.844903238279766353e-03,2.219414631319569366e+02
2.954000000000000181e+00,-4.051427056725063688e-03,2.220720791431670307e+02
2.955999999999999961e+00,-4.349035820626848819e-03,2.222270973675658183e+02
2.958000000000000185e+00,-4.755311511080410544e-03,2.224123742053897388e+02
2.959999999999999964e+00,-5.288029931931696390e-03,2.226342071291880984e+02
2.962000000000000188e+00,-5.959763551297853588e-03,2.228981720455053619e+02
2.963999999999999968e+00,-6.767829933304317022e-03,2.232068286457019042e+02
2.966000000000000192e+00,-7.680950114246819227e-03,2.235564776413933146e+02
2.967999999999999972e+00,-8.630830556812444168e-03,2.239346689856584192e+02
2.970000000000000195e+00,-9.521757165995689901e-03,2.243214206801764306e+02
2.971999999999999975e+00,-1.026064388039048432e-02,2.246951198496754216e+02
2.974000000000000199e+00,-1.078818622764063893e-02,2.250393846552062485e+02
2.975999999999999979e+00,-1.108930752109013769e-02,2.253461389422739103e+02
2.978000000000000203e+00,-1.118267675144075067e-02,2.256143450030760391e+02
2.979999999999999982e+00,-1.110364424439649542e-02,2.258470422896288881e+02
2.982000000000000206e+00,-1.089114703002590570e-02,2.260488582444581596e+02
2.983999999999999986e+00,-1.058078453411570238e-02,2.262245710370210361e+02
2.986000000000000210e+00,-1.020230186818519950e-02,2.263784813061282648e+02
2.987999999999999989e+00,-9.779372055001312250e-03,2.265142313569833732e+02
2.990000000000000213e+00,-9.330313601323565395e-03,2.266348248724821985e+02
2.991999999999999993e+00,-8.869055714509306576e-03,2.267427173590818654e+02
2.994000000000000217e+00,-8.406061088595498387e-03,2.268399192111158982e+02
2.995999999999999996e+00,-7.949110104754075756e-03,2.269280892883574552e+02
2.998000000000000220e+00,-7.503933274398473519e-03,2.270086129554354955e+02
3.000000000000000000e+00,-7.074709147418136931e-03,2.270826649150929768e+02
3.002000000000000224e+00,-6.664452685693108593e-03,2.271512592697721686e+02
3.004000000000000004e+00,-6.275318176454348744e-03,2.272152896114544944e+02
3.006000000000000227e+00,-5.908837143420275773e-03,2.272755616919590409e+02
3.008000000000000007e+00,-5.566107810859355180e-03,2.273328208325971218e+02
3.010000000000000231e+00,-5.247949333587919457e-03,2.273877758728866922e+02
3.012000000000000011e+00,-4.955031440221543612e-03,2.274411211931096375e+02
3.014000000000000234e+00,-4.687988336036528168e-03,2.274935581898472776e+02
3.016000000000000014e+00,-4.447524605122613918e-03,2.275458175390171505e+02
3.018000000000000238e+00,-4.234520375798082187e-03,2.275986836490351379e+02
3.020000000000000018e+00,-4.050143132581054614e-03,2.276530228937470781e+02
3.022000000000000242e+00,-3.895974258716339549e-03,2.277098175310058252e+02
3.024000000000000021e+00,-3.774159651867667938e-03,2.277702076661484512e+02
3.026000000000000245e+00,-3.687595454093974771e-03,2.278355441972360040e+02
3.028000000000000025e+00,-3.640161659895988812e-03,2.279074563009532426e+02
3.030000000000000249e+00,-3.637016928040682356e-03,2.279879374293327601e+02
3.032000000000000028e+00,-3.684964309654707032e-03,2.280794533109768452e+02
3.034000000000000252e+00,-3.792882684393850210e-03,2.281850724517022968e+02
3.036000000000000032e+00,-3.972176612028813919e-03,2.283086104276861761e+02
3.038000000000000256e+00,-4.237095467377940787e-03,2.284547562004491965e+02
3.040000000000000036e+00,-4.604552796603995045e-03,2.286290977798230131e+02
3.042000000000000259e+00,-5.092664938057391531e-03,2.288378670902981753e+02
3.044000000000000039e+00,-5.716641190371530776e-03,2.290870789041266278e+02
3.046000000000000263e+00,-6.480378132296383230e-03,2.293806457339206872e+02
3.048000000000000043e+00,-7.363722767481739248e-03,2.297173588947935059e+02
3.050000000000000266e+00,-8.310976285697251748e-03,2.300878373808508854e+02
3.052000000000000046e+00,-9.233156491984174929e-03,2.304741886493792435e+02
3.054000000000000270e+00,-1.003227958677505548e-02,2.308545125895305432e+02
3.056000000000000050e+00,-1.063515508227668230e-02,2.312100616505737207e+02
3.058000000000000274e+00,-1.101212203377813226e-02,2.315299166890570461e+02
3.060000000000000053e+00,-1.117232269737207517e-02,2.318109666718216317e+02
3.062000000000000277e+00,-1.114724064936305041e-02,2.320551992732036695e+02
3.064000000000000057e+00,-1.097566266590293584e-02,2.322669168688662467e+02
3.066000000000000281e+00,-1.069477005114628267e-02,2.324509492126320254e+02
3.068000000000000060e+00,-1.033639149032510723e-02,2.326117946150834257e+02
3.070000000000000284e+00,-9.926201187794305228e-03,2.327533222849219214e+02
3.072000000000000064e+00,-9.484224802187461723e-03,2.328787436682481200e+02
3.073999999999999844e+00,-9.025767932254288167e-03,2.329906881366404150e+02
3.076000000000000068e+00,-8.562370639790648982e-03,2.330913055076410672e+02
3.077999999999999847e+00,-8.102642649317932932e-03,2.331823640361234027e+02
3.080000000000000071e+00,-7.652946056756079751e-03,2.332653338673281382e+02
3.081999999999999851e+00,-7.217936075890599677e-03,2.333414547949118116e+02
3.084000000000000075e+00,-6.800983637400026885e-03,2.334117903287196043e+02
3.085999999999999854e+00,-6.404504725792313502e-03,2.334772708545213504e+02
3.088000000000000078e+00,-6.030218242255082697e-03,2.335387285529876920e+02
3.089999999999999858e+00,-5.679350229551503350e-03,2.335969263714686122e+02
3.092000000000000082e+00,-5.352798719357588011e-03,2.336525829608521292e+02
3.093999999999999861e+00,-5.051270628993898698e-03,2.337063951899624499e+02
3.096000000000000085e+00,-4.775400081775444880e-03,2.337590596568735464e+02
3.097999999999999865e+00,-4.525856191797556979e-03,2.338112945342959108e+02
3.100000000000000089e+00,-4.303447670282848497e-03,2.338638631157282362e+02
3.101999999999999869e+00,-4.109231530912831575e-03,2.339176005748412877e+02
3.104000000000000092e+00,-3.944633676635392154e-03,2.339734457218457635e+02
3.105999999999999872e+00,-3.811590226134021781e-03,2.340324799473867756e+02
3.108000000000000096e+00,-3.712720013229207309e-03,2.340959760842486048e+02
3.109999999999999876e+00,-3.651540486846545711e-03,2.341654605406433802e+02
3.112000000000000099e+00,-3.632740408026469570e-03,2.342427925887261608e+02
3.113999999999999879e+00,-3.662521065177620425e-03,2.343302646351680494e+02
3.116000000000000103e+00,-3.749007842666893676e-03,2.344307254340859856e+02
3.117999999999999883e+00,-3.902703690700877991e-03,2.345477217078587842e+02
3.120000000000000107e+00,-4.136879528935463561e-03,2.346856364759480300e+02
3.121999999999999886e+00,-4.467624870597731827e-03,2.348497629106796012e+02
3.124000000000000110e+00,-4.912941875629988318e-03,2.350461727331347674e+02
3.125999999999999890e+00,-5.489719791675076732e-03,2.352811058347786286e+02
3.128000000000000114e+00,-6.206933182226040228e-03,2.355594736949607579e+02
3.129999999999999893e+00,-7.054120849184513167e-03,2.358821833546336393e+02
3.132000000000000117e+00,-7.988341521268215589e-03,2.362428602133613253e+02
3.133999999999999897e+00,-8.930239721328406266e-03,2.366262365802459158e+02
3.136000000000000121e+00,-9.781053450870673752e-03,2.370109972010222634e+02
3.137999999999999901e+00,-1.045592435557490818e-02,2.373765839256243169e+02
3.140000000000000124e+00,-1.090993848841989057e-02,2.377092097067366581e+02
3.141999999999999904e+00,-1.114070567088466801e-02,2.380033556620336412e+02
3.144000000000000128e+00,-1.117408727240089446e-02,2.382596309212745780e+02
3.145999999999999908e+00,-1.104771356013659403e-02,2.384818098082934057e+02
3.148000000000000131e+00,-1.079993918372506786e-02,2.386746788090275970e+02
3.149999999999999911e+00,-1.046459841818898548e-02,2.388429023167377352e+02
3.152000000000000135e+00,-1.006943168919351671e-02,2.389905744966596046e+02
3.153999999999999915e+00,-9.636281174339438732e-03,2.391211238306035511e+02
3.156000000000000139e+00,-9.181939209038356142e-03,2.392373655294753689e+02
3.157999999999999918e+00,-8.719119037580333811e-03,2.393416001227860477e+02
3.160000000000000142e+00,-8.257337757244253423e-03,2.394357148173421592e+02
3.161999999999999922e+00,-7.803650733733016702e-03,2.395212722758759298e+02
3.164000000000000146e+00,-7.363238004779905019e-03,2.395995835476454374e+02
3.165999999999999925e+00,-6.939863983754930923e-03,2.396717664675543062e+02
3.168000000000000149e+00,-6.536235719375674096e-03,2.397387921929099264e+02
3.169999999999999929e+00,-6.154282747923177019e-03,2.398015226335224384e+02
3.172000000000000153e+00,-5.795377704749044706e-03,2.398607412037529230e+02
3.173999999999999932e+00,-5.460513090290863500e-03,2.399171789311703265e+02
3.176000000000000156e+00,-5.150446487256118630e-03,2.399715376243253502e+02
3.177999999999999936e+00,-4.865824213420630491e-03,2.400245115719646947e+02
3.180000000000000160e+00,-4.607291826132660882e-03,2.400768091262345365e+02
3.181999999999999940e+00,-4.375598997697309825e-03,2.401291755138927613e+02
3.184000000000000163e+00,-4.171706000045262257e-03,2.401824183251726197e+02
3.185999999999999943e+00,-3.996899345385242046e-03,2.402374373575216566e+02
3.188000000000000167e+00,-3.852925015327086488e-03,2.402952608516128237e+02
3.189999999999999947e+00,-3.742149133316364194e-03,2.403570906538953409e+02
3.192000000000000171e+00,-3.667757710885879464e-03,2.404243594460566271e+02
3.193999999999999950e+00,-3.634008634009801026e-03,2.404988037770550591e+02
3.196000000000000174e+00,-3.646548733684750864e-03,2.405825568631820204e+02
3.197999999999999954e+00,-3.712802594750864299e-03,2.406782640781724751e+02
3.200000000000000178e+00,-3.842418399194010101e-03,2.407892195977133838e+02
3.201999999999999957e+00,-4.047699352725074064e-03,2.409195100789122819e+02
3.204000000000000181e+00,-4.343816964823944173e-03,2.410741210657931219e+02
3.205999999999999961e+00,-4.748327917833401399e-03,2.412588978549288754e+02
3.208000000000000185e+00,-5.279034692533298226e-03,2.414801374732047918e+02
3.209999999999999964e+00,-5.948649627045087158e-03,2.417434404753287538e+02
3.212000000000000188e+00,-6.754815266087792376e-03,2.420514344957417450e+02
3.213999999999999968e+00,-7.666772124211344852e-03,2.424005378859139910e+02
3.216000000000000192e+00,-8.616769433633575045e-03,2.427784354321283615e+02
3.217999999999999972e+00,-9.509319040010148424e-03,2.431652237829252385e+02
3.220000000000000195e+00,-1.025103380268262664e-02,2.435392591030370966e+02
3.221999999999999975e+00,-1.078196107631824475e-02,2.438840456798189962e+02
3.224000000000000199e+00,-1.108640219740787865e-02,2.441913840871199852e+02
3.225999999999999979e+00,-1.118264756818821218e-02,2.444601522638260747e+02
