coordinate,frequency,normalized_fft_power
x,1.0811148606418666,0.00014233007616057888
x,1.0873640794895074,0.000262557411004065
x,1.0936132983371483,2.561639628837869e-05
x,1.0998625171847891,7.512162181112854e-05
x,1.10611173603243,0.00015114350880852877
x,1.1123609548800708,8.62400408702448e-05
x,1.1186101737277117,0.00019902828840002735
x,1.1248593925753525,0.0002830829558769686
x,1.1311086114229933,0.00036205138089996083
x,1.1373578302706342,2.4435604250846315e-05
x,1.143607049118275,2.4918343446531625e-05
x,1.149856267965916,0.0001391822808363496
x,1.1561054868135567,6.453989835810915e-05
x,1.1623547056611976,3.8833150264819975e-05
x,1.1686039245088384,9.929254676823546e-05
x,1.1748531433564793,1.704855667095542e-05
x,1.1811023622041201,0.00019297609608842666
x,1.187351581051761,8.666662888021285e-05
x,1.1936007998994018,1.5511218236291137e-05
x,1.1998500187470427,3.6708373252755727e-08
x,1.2060992375946835,1.5618444660991196e-05
x,1.2123484564423244,5.827216722334113e-05
x,1.2185976752899652,7.642028395359026e-05
x,1.224846894137606,1.0147936611963547e-05
x,1.231096112985247,5.182396865654113e-07
x,1.2373453318328878,4.14501650044409e-05
x,1.2435945506805286,0.00015833903862884293
x,1.2498437695281694,0.00011607809211745431
x,1.2560929883758103,5.0246831231730025e-06
x,1.2623422072234511,2.9110608327904856e-06
x,1.268591426071092,2.0683442631033896e-06
x,1.2748406449187328,2.2744735050355297e-05
x,1.2810898637663737,3.343932280082349e-05
x,1.2873390826140145,3.1651635459641103e-05
x,1.2935883014616554,1.965407896817676e-05
x,1.2998375203092962,1.601545845409506e-05
x,1.306086739156937,2.5124694328643e-05
x,1.312335958004578,1.453713028889176e-05
x,1.3185851768522188,8.81846574665135e-06
x,1.3248343956998596,2.020070483036721e-05
x,1.3310836145475005,9.269805280908959e-06
x,1.3373328333951413,5.141157713386953e-06
x,1.3435820522427822,1.2404617376746572e-05
x,1.349831271090423,2.9170514755207748e-05
x,1.3560804899380638,1.1563797156467956e-07
x,1.3623297087857047,5.288834317303624e-05
x,1.3685789276333455,6.354701133446935e-05
x,1.3748281464809864,9.258456651266868e-05
x,1.3810773653286272,0.00023535379682743256
x,1.387326584176268,0.0002314215125961169
x,1.393575803023909,0.00014388531893624445
x,1.3998250218715498,6.6301085611785e-07
x,1.4060742407191906,7.128041224925853e-06
x,1.4123234595668315,9.016127347168617e-05
x,1.4185726784144723,6.617222496329685e-05
x,1.4248218972621132,3.6378123837492564e-05
x,1.431071116109754,1.659455478622648e-05
x,1.4373203349573949,6.991393737107795e-05
x,1.4435695538050357,2.7442139887117337e-06
x,1.4498187726526766,3.6998693508464726e-05
x,1.4560679915003174,9.481027713862582e-05
x,1.4623172103479583,0.00012241563475007557
x,1.468566429195599,4.813512995271639e-05
x,1.47481564804324,1.7848157072062658e-05
x,1.4810648668908808,8.82619648779189e-06
x,1.4873140857385216,9.838355296481862e-05
x,1.4935633045861625,5.5007440130269975e-05
x,1.4998125234338033,6.257056531452453e-06
x,1.5060617422814442,6.165331692344163e-06
x,1.512310961129085,1.6363621745235583e-05
x,1.5185601799767259,2.7816309860440413e-05
x,1.5248093988243667,2.6465688490630055e-05
x,1.5310586176720076,1.1895698453886069e-05
x,1.5373078365196484,6.7752243315922855e-06
x,1.5435570553672893,1.4474739633659585e-05
x,1.5498062742149301,1.9674247302091086e-05
x,1.556055493062571,6.254476858357843e-05
x,1.5623047119102118,2.1719734565871627e-05
x,1.5685539307578527,1.3560213064993338e-05
x,1.5748031496054935,7.741781933606783e-06
x,1.5810523684531343,4.6405363171877425e-06
x,1.5873015873007752,1.2386053387959889e-05
x,1.593550806148416,4.71772208699501e-06
x,1.599800024996057,9.266735165783206e-06
x,1.6060492438436977,9.181521558256902e-05
x,1.6122984626913386,7.125651983157574e-05
x,1.6185476815389794,2.789469545558015e-05
x,1.6247969003866203,2.7961252304774304e-05
x,1.6310461192342611,5.042381365775636e-05
x,1.637295338081902,8.485587536388023e-05
x,1.6435445569295428,5.397183826967857e-05
x,1.6497937757771837,7.309165854960859e-06
x,1.6560429946248245,0.00014124274051952463
x,1.6622922134724654,0.0001911343528822288
x,1.6685414323201062,5.038445313420612e-06
x,1.674790651167747,8.296410998607815e-05
x,1.681039870015388,7.441060277403383e-05
x,1.6872890888630288,2.7094593797010817e-05
x,1.6935383077106696,1.300943158040727e-05
x,1.6997875265583104,7.051055815956551e-06
x,1.7060367454059513,1.4838978770546138e-06
x,1.7122859642535921,8.571432832629944e-05
x,1.718535183101233,6.297554608027116e-05
x,1.7247844019488738,6.240834216853523e-05
x,1.7310336207965147,4.2904731252048905e-05
x,1.7372828396441555,1.8799292336515652e-05
x,1.7435320584917964,2.2866473818928663e-05
x,1.7497812773394372,7.681453681779859e-06
x,1.756030496187078,3.913547173051077e-06
x,1.762279715034719,2.7978623509572314e-05
x,1.7685289338823598,6.85941492592663e-05
x,1.7747781527300006,4.12371080959603e-05
x,1.7810273715776415,3.3884044811675715e-05
x,1.7872765904252823,2.1795731525561867e-05
x,1.7935258092729232,1.0257353599365404e-06
x,1.799775028120564,1.5870539667917375e-05
x,1.8060242469682048,3.4909512944579065e-05
x,1.8122734658158457,5.30580397336968e-05
x,1.8185226846634865,2.034338064509186e-05
x,1.8247719035111274,6.954094573731563e-06
x,1.8310211223587682,2.4164885580658777e-05
x,1.837270341206409,9.410222889165166e-06
x,1.84351956005405,9.915462482088901e-06
x,1.8497687789016908,5.6771418086192114e-05
x,1.8560179977493316,2.7895525609481133e-05
x,1.8622672165969725,2.4722103770359074e-05
x,1.8685164354446133,2.9160987914698806e-05
x,1.8747656542922542,1.4603569806179271e-05
x,1.881014873139895,1.8737254542742726e-05
x,1.8872640919875359,1.2094196974081473e-05
x,1.8935133108351767,7.269435766392338e-06
x,1.8997625296828176,1.239180752487466e-05
x,1.9060117485304584,2.6925194186698945e-05
x,1.9122609673780993,8.470532949020679e-05
x,1.91851018622574,0.00017018233371449745
x,1.924759405073381,8.666963770549568e-05
x,1.9310086239210218,8.06928652957001e-06
x,1.9372578427686626,0.00037222786755979363
x,1.9435070616163035,0.0005521562349017958
x,1.9497562804639443,0.06431703342196143
x,1.9560054993115852,0.5596246896390418
x,1.962254718159226,0.28321910333855155
x,1.9685039370068669,0.0023695112139007686
x,1.9747531558545077,0.0007318845239638541
x,1.9810023747021486,4.272259120977739e-06
x,1.9872515935497894,3.095534128315843e-05
x,1.9935008123974303,7.917871032102176e-05
x,1.9997500312450711,8.285088076903677e-05
x,2.005999250092712,2.5871904209513772e-05
x,2.012248468940353,1.3276359083282663e-05
x,2.0184976877879937,5.233531215910089e-06
x,2.0247469066356345,1.450014356568764e-06
x,2.0309961254832753,1.1019013135734556e-05
x,2.037245344330916,4.601655531363096e-06
x,2.043494563178557,5.0952117833766984e-06
x,2.049743782026198,1.2396074448832671e-05
x,2.0559930008738387,5.281915622148085e-06
x,2.0622422197214796,1.2053781535383576e-05
x,2.0684914385691204,7.752489556295592e-06
x,2.0747406574167613,5.190006337027683e-07
x,2.080989876264402,4.173237067400412e-06
x,2.087239095112043,1.9608727773127593e-06
x,2.093488313959684,2.4079963859785246e-06
x,2.0997375328073247,5.957359738198471e-06
x,2.1059867516549655,6.167669169702422e-06
x,2.1122359705026064,3.198784416461062e-06
x,2.118485189350247,3.7004939687594805e-07
x,2.124734408197888,1.4891966825441013e-06
x,2.130983627045529,3.8983099963131e-06
